eigenvector_centrality,"[19, 11, 9, 15, 6]"
60,"[tensor(0.0066, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0083, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0327, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0311, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0352, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0071, device='cuda:1')]"
61,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0327, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0311, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0354, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
62,"[tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0084, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0328, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0311, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0355, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0072, device='cuda:1')]"
63,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0329, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0312, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0355, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
64,"[tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0084, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0329, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0312, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0355, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0072, device='cuda:1')]"
65,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0329, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0312, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0356, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
66,"[tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0084, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0334, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0312, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0356, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0072, device='cuda:1')]"
67,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0334, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0313, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0357, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
68,"[tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0085, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0334, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0313, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0357, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0072, device='cuda:1')]"
69,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0335, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0313, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0358, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
70,"[tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0085, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0335, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0313, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0358, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0072, device='cuda:1')]"
71,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0335, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0313, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0358, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
72,"[tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0085, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0335, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0313, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0359, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0072, device='cuda:1')]"
73,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0335, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0313, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0359, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
74,"[tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0085, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0335, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0314, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0359, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0072, device='cuda:1')]"
75,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0335, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0314, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0360, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
76,"[tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0086, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0336, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0314, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0360, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0072, device='cuda:1')]"
77,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0336, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0314, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0360, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
78,"[tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0085, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0336, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0314, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0360, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0072, device='cuda:1')]"
79,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0336, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0315, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0360, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
80,"[tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0085, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0337, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0315, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0360, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0072, device='cuda:1')]"
81,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0337, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0315, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0361, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
82,"[tensor(0.0067, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0085, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0337, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0315, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0361, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0073, device='cuda:1')]"
83,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0338, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0315, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0361, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
84,"[tensor(0.0067, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0085, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0338, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0315, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0361, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0073, device='cuda:1')]"
85,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0339, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0315, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0361, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
86,"[tensor(0.0067, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0085, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0339, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0315, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0362, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0073, device='cuda:1')]"
87,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0341, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0315, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0362, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
88,"[tensor(0.0067, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0085, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0341, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0316, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0362, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0073, device='cuda:1')]"
89,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0341, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0317, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0362, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
