eigenvector_centrality,"[0, 8, 2, 15, 33]"
10,"[tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1')]"
11,"[tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1')]"
12,"[tensor(0.0109, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1')]"
13,"[tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1')]"
14,"[tensor(0.0109, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0107, device='cuda:1')]"
15,"[tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0111, device='cuda:1')]"
16,"[tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0107, device='cuda:1')]"
17,"[tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1')]"
18,"[tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0108, device='cuda:1')]"
19,"[tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0104, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0112, device='cuda:1')]"
20,"[tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0104, device='cuda:1'), tensor(0.0108, device='cuda:1')]"
21,"[tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0103, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0112, device='cuda:1')]"
22,"[tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0104, device='cuda:1'), tensor(0.0108, device='cuda:1')]"
23,"[tensor(0.0113, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0103, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0112, device='cuda:1')]"
24,"[tensor(0.0113, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0103, device='cuda:1'), tensor(0.0108, device='cuda:1')]"
