eigenvector_centrality,"[10, 24, 3, 24, 8]"
60,"[tensor(0.0061, device='cuda:1'), tensor(0.0093, device='cuda:1'), tensor(0.0122, device='cuda:1'), tensor(0.0299, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0160, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0134, device='cuda:1'), tensor(0.0345, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0124, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0303, device='cuda:1')]"
61,"[tensor(0.0145, device='cuda:1'), tensor(0.0155, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0300, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0092, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0346, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0119, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0303, device='cuda:1')]"
62,"[tensor(0.0062, device='cuda:1'), tensor(0.0094, device='cuda:1'), tensor(0.0123, device='cuda:1'), tensor(0.0300, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0162, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0138, device='cuda:1'), tensor(0.0347, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0126, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0303, device='cuda:1')]"
63,"[tensor(0.0147, device='cuda:1'), tensor(0.0157, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0300, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0093, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0347, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0117, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0122, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0304, device='cuda:1')]"
64,"[tensor(0.0062, device='cuda:1'), tensor(0.0095, device='cuda:1'), tensor(0.0125, device='cuda:1'), tensor(0.0300, device='cuda:1'), tensor(0.0078, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0164, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0141, device='cuda:1'), tensor(0.0347, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0128, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0304, device='cuda:1')]"
65,"[tensor(0.0149, device='cuda:1'), tensor(0.0158, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0301, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0093, device='cuda:1'), tensor(0.0085, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0347, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0120, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0125, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0305, device='cuda:1')]"
66,"[tensor(0.0062, device='cuda:1'), tensor(0.0096, device='cuda:1'), tensor(0.0127, device='cuda:1'), tensor(0.0302, device='cuda:1'), tensor(0.0079, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0165, device='cuda:1'), tensor(0.0125, device='cuda:1'), tensor(0.0144, device='cuda:1'), tensor(0.0348, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0129, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0078, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0307, device='cuda:1')]"
67,"[tensor(0.0151, device='cuda:1'), tensor(0.0159, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0302, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0094, device='cuda:1'), tensor(0.0186, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0348, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0122, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0127, device='cuda:1'), tensor(0.0088, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0307, device='cuda:1')]"
68,"[tensor(0.0062, device='cuda:1'), tensor(0.0096, device='cuda:1'), tensor(0.0129, device='cuda:1'), tensor(0.0302, device='cuda:1'), tensor(0.0081, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0167, device='cuda:1'), tensor(0.0231, device='cuda:1'), tensor(0.0146, device='cuda:1'), tensor(0.0349, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0131, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0104, device='cuda:1'), tensor(0.0088, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0307, device='cuda:1')]"
69,"[tensor(0.0153, device='cuda:1'), tensor(0.0161, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0302, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0078, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0095, device='cuda:1'), tensor(0.0244, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0349, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0125, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0130, device='cuda:1'), tensor(0.0122, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0307, device='cuda:1')]"
70,"[tensor(0.0062, device='cuda:1'), tensor(0.0097, device='cuda:1'), tensor(0.0130, device='cuda:1'), tensor(0.0302, device='cuda:1'), tensor(0.0083, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0169, device='cuda:1'), tensor(0.0253, device='cuda:1'), tensor(0.0149, device='cuda:1'), tensor(0.0349, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0133, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0134, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0307, device='cuda:1')]"
71,"[tensor(0.0155, device='cuda:1'), tensor(0.0163, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0303, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0082, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0095, device='cuda:1'), tensor(0.0265, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0349, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0127, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0132, device='cuda:1'), tensor(0.0144, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0084, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0307, device='cuda:1')]"
72,"[tensor(0.0062, device='cuda:1'), tensor(0.0097, device='cuda:1'), tensor(0.0132, device='cuda:1'), tensor(0.0303, device='cuda:1'), tensor(0.0085, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0078, device='cuda:1'), tensor(0.0171, device='cuda:1'), tensor(0.0267, device='cuda:1'), tensor(0.0151, device='cuda:1'), tensor(0.0349, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0135, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0158, device='cuda:1'), tensor(0.0137, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0078, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0307, device='cuda:1')]"
73,"[tensor(0.0157, device='cuda:1'), tensor(0.0164, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0305, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0084, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0096, device='cuda:1'), tensor(0.0272, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0349, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0129, device='cuda:1'), tensor(0.0078, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0134, device='cuda:1'), tensor(0.0169, device='cuda:1'), tensor(0.0086, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0093, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0307, device='cuda:1')]"
74,"[tensor(0.0063, device='cuda:1'), tensor(0.0098, device='cuda:1'), tensor(0.0134, device='cuda:1'), tensor(0.0305, device='cuda:1'), tensor(0.0087, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0080, device='cuda:1'), tensor(0.0172, device='cuda:1'), tensor(0.0273, device='cuda:1'), tensor(0.0154, device='cuda:1'), tensor(0.0349, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0137, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0191, device='cuda:1'), tensor(0.0156, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0079, device='cuda:1'), tensor(0.0079, device='cuda:1'), tensor(0.0078, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0307, device='cuda:1')]"
75,"[tensor(0.0160, device='cuda:1'), tensor(0.0166, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0305, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0087, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0097, device='cuda:1'), tensor(0.0273, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0350, device='cuda:1'), tensor(0.0078, device='cuda:1'), tensor(0.0131, device='cuda:1'), tensor(0.0080, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0137, device='cuda:1'), tensor(0.0205, device='cuda:1'), tensor(0.0093, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0104, device='cuda:1'), tensor(0.0079, device='cuda:1'), tensor(0.0307, device='cuda:1')]"
76,"[tensor(0.0063, device='cuda:1'), tensor(0.0099, device='cuda:1'), tensor(0.0136, device='cuda:1'), tensor(0.0305, device='cuda:1'), tensor(0.0089, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0080, device='cuda:1'), tensor(0.0174, device='cuda:1'), tensor(0.0274, device='cuda:1'), tensor(0.0156, device='cuda:1'), tensor(0.0351, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0139, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0223, device='cuda:1'), tensor(0.0176, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0080, device='cuda:1'), tensor(0.0081, device='cuda:1'), tensor(0.0080, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0307, device='cuda:1')]"
77,"[tensor(0.0162, device='cuda:1'), tensor(0.0168, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0305, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0088, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0097, device='cuda:1'), tensor(0.0275, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0352, device='cuda:1'), tensor(0.0079, device='cuda:1'), tensor(0.0133, device='cuda:1'), tensor(0.0082, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0139, device='cuda:1'), tensor(0.0230, device='cuda:1'), tensor(0.0101, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0131, device='cuda:1'), tensor(0.0081, device='cuda:1'), tensor(0.0308, device='cuda:1')]"
78,"[tensor(0.0063, device='cuda:1'), tensor(0.0099, device='cuda:1'), tensor(0.0139, device='cuda:1'), tensor(0.0305, device='cuda:1'), tensor(0.0091, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0081, device='cuda:1'), tensor(0.0176, device='cuda:1'), tensor(0.0277, device='cuda:1'), tensor(0.0159, device='cuda:1'), tensor(0.0353, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0141, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0244, device='cuda:1'), tensor(0.0205, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0080, device='cuda:1'), tensor(0.0082, device='cuda:1'), tensor(0.0081, device='cuda:1'), tensor(0.0084, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0308, device='cuda:1')]"
79,"[tensor(0.0165, device='cuda:1'), tensor(0.0170, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0305, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0089, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0098, device='cuda:1'), tensor(0.0278, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0353, device='cuda:1'), tensor(0.0081, device='cuda:1'), tensor(0.0136, device='cuda:1'), tensor(0.0083, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0141, device='cuda:1'), tensor(0.0250, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0162, device='cuda:1'), tensor(0.0083, device='cuda:1'), tensor(0.0308, device='cuda:1')]"
80,"[tensor(0.0063, device='cuda:1'), tensor(0.0100, device='cuda:1'), tensor(0.0141, device='cuda:1'), tensor(0.0305, device='cuda:1'), tensor(0.0093, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0080, device='cuda:1'), tensor(0.0178, device='cuda:1'), tensor(0.0280, device='cuda:1'), tensor(0.0161, device='cuda:1'), tensor(0.0353, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0144, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0265, device='cuda:1'), tensor(0.0227, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0079, device='cuda:1'), tensor(0.0082, device='cuda:1'), tensor(0.0080, device='cuda:1'), tensor(0.0093, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0308, device='cuda:1')]"
81,"[tensor(0.0167, device='cuda:1'), tensor(0.0172, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0305, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0088, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0099, device='cuda:1'), tensor(0.0283, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0353, device='cuda:1'), tensor(0.0083, device='cuda:1'), tensor(0.0138, device='cuda:1'), tensor(0.0085, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0143, device='cuda:1'), tensor(0.0268, device='cuda:1'), tensor(0.0122, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0181, device='cuda:1'), tensor(0.0085, device='cuda:1'), tensor(0.0309, device='cuda:1')]"
82,"[tensor(0.0064, device='cuda:1'), tensor(0.0101, device='cuda:1'), tensor(0.0143, device='cuda:1'), tensor(0.0305, device='cuda:1'), tensor(0.0095, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0180, device='cuda:1'), tensor(0.0283, device='cuda:1'), tensor(0.0164, device='cuda:1'), tensor(0.0353, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0146, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0287, device='cuda:1'), tensor(0.0244, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0081, device='cuda:1'), tensor(0.0079, device='cuda:1'), tensor(0.0101, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0309, device='cuda:1')]"
83,"[tensor(0.0170, device='cuda:1'), tensor(0.0173, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0306, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0086, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0100, device='cuda:1'), tensor(0.0283, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0353, device='cuda:1'), tensor(0.0084, device='cuda:1'), tensor(0.0140, device='cuda:1'), tensor(0.0087, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0145, device='cuda:1'), tensor(0.0274, device='cuda:1'), tensor(0.0130, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0205, device='cuda:1'), tensor(0.0086, device='cuda:1'), tensor(0.0309, device='cuda:1')]"
84,"[tensor(0.0064, device='cuda:1'), tensor(0.0101, device='cuda:1'), tensor(0.0146, device='cuda:1'), tensor(0.0306, device='cuda:1'), tensor(0.0096, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0182, device='cuda:1'), tensor(0.0284, device='cuda:1'), tensor(0.0167, device='cuda:1'), tensor(0.0353, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0149, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0311, device='cuda:1'), tensor(0.0264, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0078, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0309, device='cuda:1')]"
85,"[tensor(0.0173, device='cuda:1'), tensor(0.0175, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0307, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0081, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0100, device='cuda:1'), tensor(0.0284, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0353, device='cuda:1'), tensor(0.0086, device='cuda:1'), tensor(0.0142, device='cuda:1'), tensor(0.0088, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0148, device='cuda:1'), tensor(0.0258, device='cuda:1'), tensor(0.0137, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0234, device='cuda:1'), tensor(0.0088, device='cuda:1'), tensor(0.0309, device='cuda:1')]"
86,"[tensor(0.0064, device='cuda:1'), tensor(0.0102, device='cuda:1'), tensor(0.0148, device='cuda:1'), tensor(0.0307, device='cuda:1'), tensor(0.0097, device='cuda:1'), tensor(0.0078, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0183, device='cuda:1'), tensor(0.0284, device='cuda:1'), tensor(0.0169, device='cuda:1'), tensor(0.0353, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0151, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0347, device='cuda:1'), tensor(0.0283, device='cuda:1'), tensor(0.0078, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0120, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0312, device='cuda:1')]"
87,"[tensor(0.0176, device='cuda:1'), tensor(0.0176, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0307, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0101, device='cuda:1'), tensor(0.0284, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0354, device='cuda:1'), tensor(0.0087, device='cuda:1'), tensor(0.0145, device='cuda:1'), tensor(0.0089, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0151, device='cuda:1'), tensor(0.0240, device='cuda:1'), tensor(0.0146, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0260, device='cuda:1'), tensor(0.0089, device='cuda:1'), tensor(0.0312, device='cuda:1')]"
88,"[tensor(0.0064, device='cuda:1'), tensor(0.0103, device='cuda:1'), tensor(0.0150, device='cuda:1'), tensor(0.0307, device='cuda:1'), tensor(0.0096, device='cuda:1'), tensor(0.0094, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0185, device='cuda:1'), tensor(0.0285, device='cuda:1'), tensor(0.0172, device='cuda:1'), tensor(0.0354, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0153, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0357, device='cuda:1'), tensor(0.0300, device='cuda:1'), tensor(0.0079, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0131, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0313, device='cuda:1')]"
89,"[tensor(0.0178, device='cuda:1'), tensor(0.0178, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0307, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0084, device='cuda:1'), tensor(0.0102, device='cuda:1'), tensor(0.0285, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0354, device='cuda:1'), tensor(0.0088, device='cuda:1'), tensor(0.0147, device='cuda:1'), tensor(0.0089, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0153, device='cuda:1'), tensor(0.0241, device='cuda:1'), tensor(0.0153, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0083, device='cuda:1'), tensor(0.0087, device='cuda:1'), tensor(0.0083, device='cuda:1'), tensor(0.0284, device='cuda:1'), tensor(0.0090, device='cuda:1'), tensor(0.0313, device='cuda:1')]"
