eigenvector_centrality,"[0, 4, 10, 5, 11]"
30,"[tensor(0.0069, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0061, device='cuda:0')]"
31,"[tensor(0.0085, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0058, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0066, device='cuda:0')]"
32,"[tensor(0.0122, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0064, device='cuda:0')]"
33,"[tensor(0.0181, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0085, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0074, device='cuda:0')]"
34,"[tensor(0.0255, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0114, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0084, device='cuda:0')]"
35,"[tensor(0.0304, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0105, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0171, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0107, device='cuda:0')]"
36,"[tensor(0.0323, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0132, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0234, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0134, device='cuda:0')]"
37,"[tensor(0.0332, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0153, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0285, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0154, device='cuda:0')]"
38,"[tensor(0.0335, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0167, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0321, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0168, device='cuda:0')]"
39,"[tensor(0.0339, device='cuda:0'), tensor(0.0090, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0176, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0343, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0176, device='cuda:0')]"
40,"[tensor(0.0344, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0184, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0357, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0185, device='cuda:0')]"
41,"[tensor(0.0350, device='cuda:0'), tensor(0.0100, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0194, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0367, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0194, device='cuda:0')]"
42,"[tensor(0.0351, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0203, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0375, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0092, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0205, device='cuda:0')]"
43,"[tensor(0.0352, device='cuda:0'), tensor(0.0113, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0211, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0380, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0212, device='cuda:0')]"
44,"[tensor(0.0360, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0221, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0383, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0109, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0223, device='cuda:0')]"
45,"[tensor(0.0360, device='cuda:0'), tensor(0.0128, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0229, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0389, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0234, device='cuda:0')]"
46,"[tensor(0.0361, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0233, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0392, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0122, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0241, device='cuda:0')]"
47,"[tensor(0.0364, device='cuda:0'), tensor(0.0133, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0243, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0394, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0258, device='cuda:0')]"
48,"[tensor(0.0365, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0244, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0397, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0130, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0261, device='cuda:0')]"
49,"[tensor(0.0365, device='cuda:0'), tensor(0.0136, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0259, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0398, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0286, device='cuda:0')]"
50,"[tensor(0.0366, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0247, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0399, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0135, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0286, device='cuda:0')]"
51,"[tensor(0.0366, device='cuda:0'), tensor(0.0139, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0330, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0400, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0302, device='cuda:0')]"
52,"[tensor(0.0366, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0260, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0400, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0138, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0294, device='cuda:0')]"
53,"[tensor(0.0366, device='cuda:0'), tensor(0.0142, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0407, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0401, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0328, device='cuda:0')]"
54,"[tensor(0.0367, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0290, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0401, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0141, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0269, device='cuda:0')]"
55,"[tensor(0.0367, device='cuda:0'), tensor(0.0144, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0445, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0401, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0418, device='cuda:0')]"
56,"[tensor(0.0368, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0305, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0402, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0143, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0293, device='cuda:0')]"
57,"[tensor(0.0368, device='cuda:0'), tensor(0.0146, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0457, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0402, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0443, device='cuda:0')]"
58,"[tensor(0.0368, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0310, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0403, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0145, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0303, device='cuda:0')]"
59,"[tensor(0.0368, device='cuda:0'), tensor(0.0147, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0461, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0403, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0453, device='cuda:0')]"
