eigenvector_centrality,"[0, 1, 2, 7, 12]"
60,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0073), tensor(0.0064), tensor(0.0075), tensor(0.0061), tensor(0.0065), tensor(0.0064), tensor(0.0058), tensor(0.0059), tensor(0.0058), tensor(0.0061), tensor(0.0058), tensor(0.0059), tensor(0.0060), tensor(0.0066), tensor(0.0059), tensor(0.0061), tensor(0.0061), tensor(0.0058), tensor(0.0061), tensor(0.0062), tensor(0.0063), tensor(0.0059)]"
61,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0059), tensor(0.0058), tensor(0.0062), tensor(0.0067), tensor(0.0065), tensor(0.0060), tensor(0.0071), tensor(0.0064), tensor(0.0062), tensor(0.0061), tensor(0.0061), tensor(0.0070), tensor(0.0070), tensor(0.0059), tensor(0.0064), tensor(0.0058), tensor(0.0059), tensor(0.0063), tensor(0.0058), tensor(0.0058), tensor(0.0060), tensor(0.0060)]"
62,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0073), tensor(0.0064), tensor(0.0075), tensor(0.0061), tensor(0.0065), tensor(0.0064), tensor(0.0058), tensor(0.0059), tensor(0.0058), tensor(0.0061), tensor(0.0058), tensor(0.0059), tensor(0.0060), tensor(0.0066), tensor(0.0059), tensor(0.0061), tensor(0.0061), tensor(0.0058), tensor(0.0061), tensor(0.0062), tensor(0.0063), tensor(0.0059)]"
63,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0059), tensor(0.0058), tensor(0.0062), tensor(0.0067), tensor(0.0065), tensor(0.0060), tensor(0.0071), tensor(0.0064), tensor(0.0062), tensor(0.0061), tensor(0.0061), tensor(0.0070), tensor(0.0070), tensor(0.0059), tensor(0.0064), tensor(0.0058), tensor(0.0059), tensor(0.0063), tensor(0.0058), tensor(0.0058), tensor(0.0060), tensor(0.0060)]"
64,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0073), tensor(0.0064), tensor(0.0075), tensor(0.0061), tensor(0.0065), tensor(0.0064), tensor(0.0058), tensor(0.0059), tensor(0.0058), tensor(0.0061), tensor(0.0058), tensor(0.0059), tensor(0.0060), tensor(0.0066), tensor(0.0059), tensor(0.0061), tensor(0.0061), tensor(0.0058), tensor(0.0061), tensor(0.0062), tensor(0.0063), tensor(0.0059)]"
65,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0059), tensor(0.0058), tensor(0.0062), tensor(0.0067), tensor(0.0065), tensor(0.0060), tensor(0.0071), tensor(0.0064), tensor(0.0062), tensor(0.0061), tensor(0.0061), tensor(0.0070), tensor(0.0070), tensor(0.0059), tensor(0.0064), tensor(0.0058), tensor(0.0059), tensor(0.0063), tensor(0.0058), tensor(0.0058), tensor(0.0060), tensor(0.0060)]"
66,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0073), tensor(0.0064), tensor(0.0075), tensor(0.0061), tensor(0.0065), tensor(0.0065), tensor(0.0058), tensor(0.0059), tensor(0.0058), tensor(0.0061), tensor(0.0058), tensor(0.0059), tensor(0.0060), tensor(0.0066), tensor(0.0059), tensor(0.0061), tensor(0.0061), tensor(0.0058), tensor(0.0061), tensor(0.0062), tensor(0.0063), tensor(0.0059)]"
67,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0059), tensor(0.0058), tensor(0.0062), tensor(0.0067), tensor(0.0065), tensor(0.0060), tensor(0.0071), tensor(0.0064), tensor(0.0062), tensor(0.0061), tensor(0.0061), tensor(0.0070), tensor(0.0070), tensor(0.0059), tensor(0.0064), tensor(0.0058), tensor(0.0059), tensor(0.0063), tensor(0.0058), tensor(0.0058), tensor(0.0060), tensor(0.0060)]"
68,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0073), tensor(0.0064), tensor(0.0075), tensor(0.0061), tensor(0.0065), tensor(0.0065), tensor(0.0058), tensor(0.0059), tensor(0.0058), tensor(0.0061), tensor(0.0058), tensor(0.0059), tensor(0.0060), tensor(0.0066), tensor(0.0059), tensor(0.0061), tensor(0.0061), tensor(0.0058), tensor(0.0061), tensor(0.0062), tensor(0.0063), tensor(0.0059)]"
69,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0059), tensor(0.0058), tensor(0.0062), tensor(0.0067), tensor(0.0065), tensor(0.0060), tensor(0.0071), tensor(0.0064), tensor(0.0062), tensor(0.0061), tensor(0.0061), tensor(0.0070), tensor(0.0070), tensor(0.0059), tensor(0.0064), tensor(0.0058), tensor(0.0059), tensor(0.0063), tensor(0.0058), tensor(0.0058), tensor(0.0060), tensor(0.0060)]"
70,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0073), tensor(0.0064), tensor(0.0075), tensor(0.0061), tensor(0.0065), tensor(0.0065), tensor(0.0058), tensor(0.0059), tensor(0.0058), tensor(0.0061), tensor(0.0058), tensor(0.0059), tensor(0.0060), tensor(0.0066), tensor(0.0059), tensor(0.0061), tensor(0.0061), tensor(0.0058), tensor(0.0061), tensor(0.0062), tensor(0.0063), tensor(0.0059)]"
71,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0059), tensor(0.0058), tensor(0.0062), tensor(0.0067), tensor(0.0065), tensor(0.0060), tensor(0.0071), tensor(0.0064), tensor(0.0062), tensor(0.0061), tensor(0.0061), tensor(0.0070), tensor(0.0070), tensor(0.0059), tensor(0.0064), tensor(0.0058), tensor(0.0059), tensor(0.0063), tensor(0.0058), tensor(0.0058), tensor(0.0060), tensor(0.0060)]"
72,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0073), tensor(0.0064), tensor(0.0075), tensor(0.0061), tensor(0.0065), tensor(0.0065), tensor(0.0058), tensor(0.0059), tensor(0.0058), tensor(0.0061), tensor(0.0058), tensor(0.0059), tensor(0.0060), tensor(0.0066), tensor(0.0059), tensor(0.0061), tensor(0.0061), tensor(0.0058), tensor(0.0061), tensor(0.0062), tensor(0.0063), tensor(0.0059)]"
73,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0059), tensor(0.0058), tensor(0.0062), tensor(0.0067), tensor(0.0065), tensor(0.0060), tensor(0.0071), tensor(0.0064), tensor(0.0062), tensor(0.0061), tensor(0.0061), tensor(0.0070), tensor(0.0070), tensor(0.0059), tensor(0.0064), tensor(0.0058), tensor(0.0059), tensor(0.0063), tensor(0.0058), tensor(0.0058), tensor(0.0060), tensor(0.0060)]"
74,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0073), tensor(0.0064), tensor(0.0075), tensor(0.0061), tensor(0.0065), tensor(0.0065), tensor(0.0058), tensor(0.0059), tensor(0.0058), tensor(0.0061), tensor(0.0058), tensor(0.0059), tensor(0.0060), tensor(0.0066), tensor(0.0059), tensor(0.0061), tensor(0.0061), tensor(0.0058), tensor(0.0061), tensor(0.0062), tensor(0.0063), tensor(0.0059)]"
75,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0059), tensor(0.0058), tensor(0.0062), tensor(0.0067), tensor(0.0066), tensor(0.0060), tensor(0.0071), tensor(0.0064), tensor(0.0062), tensor(0.0061), tensor(0.0061), tensor(0.0070), tensor(0.0070), tensor(0.0059), tensor(0.0064), tensor(0.0058), tensor(0.0059), tensor(0.0063), tensor(0.0058), tensor(0.0058), tensor(0.0060), tensor(0.0060)]"
76,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0073), tensor(0.0064), tensor(0.0075), tensor(0.0061), tensor(0.0067), tensor(0.0065), tensor(0.0058), tensor(0.0059), tensor(0.0058), tensor(0.0061), tensor(0.0058), tensor(0.0059), tensor(0.0060), tensor(0.0066), tensor(0.0059), tensor(0.0061), tensor(0.0061), tensor(0.0058), tensor(0.0062), tensor(0.0063), tensor(0.0063), tensor(0.0059)]"
77,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0059), tensor(0.0058), tensor(0.0062), tensor(0.0067), tensor(0.0072), tensor(0.0060), tensor(0.0071), tensor(0.0064), tensor(0.0062), tensor(0.0061), tensor(0.0061), tensor(0.0070), tensor(0.0070), tensor(0.0059), tensor(0.0064), tensor(0.0058), tensor(0.0059), tensor(0.0063), tensor(0.0058), tensor(0.0058), tensor(0.0060), tensor(0.0060)]"
78,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0073), tensor(0.0064), tensor(0.0075), tensor(0.0061), tensor(0.0101), tensor(0.0065), tensor(0.0058), tensor(0.0059), tensor(0.0058), tensor(0.0061), tensor(0.0058), tensor(0.0059), tensor(0.0060), tensor(0.0066), tensor(0.0059), tensor(0.0061), tensor(0.0061), tensor(0.0058), tensor(0.0062), tensor(0.0063), tensor(0.0063), tensor(0.0059)]"
79,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0059), tensor(0.0058), tensor(0.0062), tensor(0.0067), tensor(0.0152), tensor(0.0060), tensor(0.0071), tensor(0.0064), tensor(0.0064), tensor(0.0061), tensor(0.0061), tensor(0.0070), tensor(0.0070), tensor(0.0059), tensor(0.0064), tensor(0.0058), tensor(0.0059), tensor(0.0064), tensor(0.0058), tensor(0.0058), tensor(0.0060), tensor(0.0060)]"
80,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0073), tensor(0.0064), tensor(0.0075), tensor(0.0061), tensor(0.0201), tensor(0.0065), tensor(0.0058), tensor(0.0059), tensor(0.0058), tensor(0.0061), tensor(0.0058), tensor(0.0059), tensor(0.0061), tensor(0.0066), tensor(0.0059), tensor(0.0061), tensor(0.0061), tensor(0.0058), tensor(0.0066), tensor(0.0069), tensor(0.0063), tensor(0.0059)]"
81,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0059), tensor(0.0058), tensor(0.0062), tensor(0.0067), tensor(0.0221), tensor(0.0060), tensor(0.0071), tensor(0.0064), tensor(0.0070), tensor(0.0061), tensor(0.0062), tensor(0.0070), tensor(0.0070), tensor(0.0059), tensor(0.0064), tensor(0.0058), tensor(0.0059), tensor(0.0064), tensor(0.0058), tensor(0.0059), tensor(0.0060), tensor(0.0060)]"
82,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0073), tensor(0.0064), tensor(0.0075), tensor(0.0061), tensor(0.0228), tensor(0.0065), tensor(0.0058), tensor(0.0059), tensor(0.0058), tensor(0.0061), tensor(0.0058), tensor(0.0059), tensor(0.0061), tensor(0.0066), tensor(0.0059), tensor(0.0062), tensor(0.0062), tensor(0.0058), tensor(0.0071), tensor(0.0078), tensor(0.0063), tensor(0.0059)]"
83,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0059), tensor(0.0058), tensor(0.0062), tensor(0.0067), tensor(0.0231), tensor(0.0060), tensor(0.0071), tensor(0.0064), tensor(0.0075), tensor(0.0061), tensor(0.0063), tensor(0.0070), tensor(0.0070), tensor(0.0059), tensor(0.0065), tensor(0.0058), tensor(0.0059), tensor(0.0066), tensor(0.0059), tensor(0.0059), tensor(0.0060), tensor(0.0060)]"
84,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0073), tensor(0.0064), tensor(0.0075), tensor(0.0061), tensor(0.0235), tensor(0.0065), tensor(0.0058), tensor(0.0059), tensor(0.0059), tensor(0.0061), tensor(0.0058), tensor(0.0059), tensor(0.0061), tensor(0.0066), tensor(0.0059), tensor(0.0062), tensor(0.0063), tensor(0.0058), tensor(0.0074), tensor(0.0083), tensor(0.0063), tensor(0.0060)]"
85,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0059), tensor(0.0058), tensor(0.0062), tensor(0.0067), tensor(0.0238), tensor(0.0060), tensor(0.0071), tensor(0.0064), tensor(0.0079), tensor(0.0061), tensor(0.0064), tensor(0.0070), tensor(0.0070), tensor(0.0059), tensor(0.0065), tensor(0.0058), tensor(0.0060), tensor(0.0066), tensor(0.0059), tensor(0.0060), tensor(0.0060), tensor(0.0061)]"
86,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0073), tensor(0.0064), tensor(0.0076), tensor(0.0061), tensor(0.0239), tensor(0.0065), tensor(0.0058), tensor(0.0059), tensor(0.0059), tensor(0.0061), tensor(0.0059), tensor(0.0059), tensor(0.0061), tensor(0.0067), tensor(0.0059), tensor(0.0063), tensor(0.0063), tensor(0.0058), tensor(0.0076), tensor(0.0087), tensor(0.0063), tensor(0.0060)]"
87,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0059), tensor(0.0058), tensor(0.0062), tensor(0.0067), tensor(0.0244), tensor(0.0060), tensor(0.0071), tensor(0.0064), tensor(0.0082), tensor(0.0061), tensor(0.0065), tensor(0.0070), tensor(0.0070), tensor(0.0059), tensor(0.0065), tensor(0.0058), tensor(0.0060), tensor(0.0066), tensor(0.0059), tensor(0.0060), tensor(0.0060), tensor(0.0061)]"
88,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0073), tensor(0.0064), tensor(0.0075), tensor(0.0061), tensor(0.0245), tensor(0.0065), tensor(0.0058), tensor(0.0059), tensor(0.0059), tensor(0.0061), tensor(0.0059), tensor(0.0059), tensor(0.0061), tensor(0.0067), tensor(0.0059), tensor(0.0063), tensor(0.0065), tensor(0.0058), tensor(0.0078), tensor(0.0091), tensor(0.0063), tensor(0.0060)]"
89,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0059), tensor(0.0058), tensor(0.0062), tensor(0.0067), tensor(0.0245), tensor(0.0060), tensor(0.0071), tensor(0.0064), tensor(0.0084), tensor(0.0061), tensor(0.0066), tensor(0.0070), tensor(0.0070), tensor(0.0059), tensor(0.0065), tensor(0.0058), tensor(0.0060), tensor(0.0067), tensor(0.0059), tensor(0.0061), tensor(0.0060), tensor(0.0061)]"
90,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0073), tensor(0.0064), tensor(0.0075), tensor(0.0061), tensor(0.0246), tensor(0.0065), tensor(0.0058), tensor(0.0059), tensor(0.0059), tensor(0.0061), tensor(0.0059), tensor(0.0059), tensor(0.0061), tensor(0.0067), tensor(0.0059), tensor(0.0064), tensor(0.0065), tensor(0.0058), tensor(0.0079), tensor(0.0093), tensor(0.0063), tensor(0.0060)]"
91,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0059), tensor(0.0058), tensor(0.0062), tensor(0.0068), tensor(0.0246), tensor(0.0060), tensor(0.0071), tensor(0.0065), tensor(0.0086), tensor(0.0061), tensor(0.0067), tensor(0.0070), tensor(0.0070), tensor(0.0059), tensor(0.0065), tensor(0.0058), tensor(0.0060), tensor(0.0067), tensor(0.0059), tensor(0.0061), tensor(0.0060), tensor(0.0061)]"
92,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0074), tensor(0.0064), tensor(0.0076), tensor(0.0061), tensor(0.0247), tensor(0.0065), tensor(0.0058), tensor(0.0059), tensor(0.0060), tensor(0.0061), tensor(0.0059), tensor(0.0059), tensor(0.0061), tensor(0.0067), tensor(0.0059), tensor(0.0064), tensor(0.0066), tensor(0.0058), tensor(0.0080), tensor(0.0095), tensor(0.0063), tensor(0.0060)]"
93,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0059), tensor(0.0058), tensor(0.0062), tensor(0.0068), tensor(0.0248), tensor(0.0060), tensor(0.0071), tensor(0.0065), tensor(0.0088), tensor(0.0061), tensor(0.0067), tensor(0.0070), tensor(0.0070), tensor(0.0059), tensor(0.0065), tensor(0.0058), tensor(0.0061), tensor(0.0068), tensor(0.0059), tensor(0.0061), tensor(0.0060), tensor(0.0062)]"
94,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0074), tensor(0.0065), tensor(0.0076), tensor(0.0061), tensor(0.0249), tensor(0.0065), tensor(0.0058), tensor(0.0059), tensor(0.0060), tensor(0.0061), tensor(0.0059), tensor(0.0059), tensor(0.0061), tensor(0.0067), tensor(0.0059), tensor(0.0065), tensor(0.0067), tensor(0.0059), tensor(0.0082), tensor(0.0096), tensor(0.0063), tensor(0.0060)]"
95,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0059), tensor(0.0058), tensor(0.0062), tensor(0.0068), tensor(0.0249), tensor(0.0060), tensor(0.0071), tensor(0.0065), tensor(0.0089), tensor(0.0061), tensor(0.0068), tensor(0.0070), tensor(0.0070), tensor(0.0059), tensor(0.0065), tensor(0.0058), tensor(0.0061), tensor(0.0068), tensor(0.0060), tensor(0.0062), tensor(0.0060), tensor(0.0062)]"
96,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0074), tensor(0.0065), tensor(0.0076), tensor(0.0061), tensor(0.0250), tensor(0.0065), tensor(0.0058), tensor(0.0059), tensor(0.0060), tensor(0.0061), tensor(0.0059), tensor(0.0059), tensor(0.0061), tensor(0.0067), tensor(0.0059), tensor(0.0065), tensor(0.0068), tensor(0.0059), tensor(0.0083), tensor(0.0098), tensor(0.0064), tensor(0.0060)]"
97,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0059), tensor(0.0058), tensor(0.0062), tensor(0.0068), tensor(0.0251), tensor(0.0060), tensor(0.0071), tensor(0.0065), tensor(0.0090), tensor(0.0061), tensor(0.0068), tensor(0.0070), tensor(0.0070), tensor(0.0059), tensor(0.0065), tensor(0.0058), tensor(0.0061), tensor(0.0068), tensor(0.0060), tensor(0.0062), tensor(0.0060), tensor(0.0062)]"
98,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0074), tensor(0.0065), tensor(0.0076), tensor(0.0062), tensor(0.0252), tensor(0.0065), tensor(0.0058), tensor(0.0060), tensor(0.0060), tensor(0.0061), tensor(0.0060), tensor(0.0059), tensor(0.0061), tensor(0.0067), tensor(0.0059), tensor(0.0065), tensor(0.0068), tensor(0.0059), tensor(0.0083), tensor(0.0099), tensor(0.0064), tensor(0.0060)]"
99,"[tensor(0.0062), tensor(0.0062), tensor(0.0063), tensor(0.0059), tensor(0.0058), tensor(0.0062), tensor(0.0068), tensor(0.0252), tensor(0.0060), tensor(0.0071), tensor(0.0065), tensor(0.0091), tensor(0.0061), tensor(0.0069), tensor(0.0070), tensor(0.0071), tensor(0.0059), tensor(0.0065), tensor(0.0059), tensor(0.0061), tensor(0.0068), tensor(0.0060), tensor(0.0062), tensor(0.0060), tensor(0.0062)]"
