eigenvector_centrality,"[0, 2, 7, 13, 10]"
60,"[tensor(0.0061), tensor(0.0068), tensor(0.0297), tensor(0.0058), tensor(0.0134), tensor(0.0323), tensor(0.0058), tensor(0.0275), tensor(0.0347), tensor(0.0076), tensor(0.0396), tensor(0.0167), tensor(0.0072), tensor(0.0355), tensor(0.0070), tensor(0.0069), tensor(0.0242), tensor(0.0234), tensor(0.0109), tensor(0.0145), tensor(0.0103), tensor(0.0244), tensor(0.0163), tensor(0.0189), tensor(0.0078)]"
61,"[tensor(0.0061), tensor(0.0059), tensor(0.0297), tensor(0.0073), tensor(0.0300), tensor(0.0126), tensor(0.0079), tensor(0.0275), tensor(0.0147), tensor(0.0060), tensor(0.0396), tensor(0.0359), tensor(0.0130), tensor(0.0355), tensor(0.0059), tensor(0.0059), tensor(0.0103), tensor(0.0366), tensor(0.0280), tensor(0.0322), tensor(0.0072), tensor(0.0108), tensor(0.0350), tensor(0.0098), tensor(0.0227)]"
62,"[tensor(0.0061), tensor(0.0068), tensor(0.0297), tensor(0.0058), tensor(0.0141), tensor(0.0329), tensor(0.0058), tensor(0.0275), tensor(0.0358), tensor(0.0076), tensor(0.0397), tensor(0.0169), tensor(0.0073), tensor(0.0355), tensor(0.0070), tensor(0.0069), tensor(0.0243), tensor(0.0237), tensor(0.0122), tensor(0.0153), tensor(0.0105), tensor(0.0257), tensor(0.0164), tensor(0.0238), tensor(0.0079)]"
63,"[tensor(0.0061), tensor(0.0058), tensor(0.0299), tensor(0.0073), tensor(0.0312), tensor(0.0127), tensor(0.0079), tensor(0.0275), tensor(0.0152), tensor(0.0061), tensor(0.0397), tensor(0.0363), tensor(0.0131), tensor(0.0355), tensor(0.0059), tensor(0.0059), tensor(0.0103), tensor(0.0368), tensor(0.0307), tensor(0.0335), tensor(0.0073), tensor(0.0112), tensor(0.0352), tensor(0.0118), tensor(0.0232)]"
64,"[tensor(0.0061), tensor(0.0068), tensor(0.0299), tensor(0.0058), tensor(0.0148), tensor(0.0333), tensor(0.0058), tensor(0.0275), tensor(0.0368), tensor(0.0076), tensor(0.0398), tensor(0.0171), tensor(0.0074), tensor(0.0357), tensor(0.0070), tensor(0.0069), tensor(0.0244), tensor(0.0238), tensor(0.0133), tensor(0.0159), tensor(0.0107), tensor(0.0268), tensor(0.0165), tensor(0.0274), tensor(0.0080)]"
65,"[tensor(0.0061), tensor(0.0058), tensor(0.0300), tensor(0.0073), tensor(0.0323), tensor(0.0129), tensor(0.0079), tensor(0.0276), tensor(0.0157), tensor(0.0061), tensor(0.0398), tensor(0.0366), tensor(0.0132), tensor(0.0357), tensor(0.0059), tensor(0.0058), tensor(0.0104), tensor(0.0371), tensor(0.0330), tensor(0.0346), tensor(0.0074), tensor(0.0115), tensor(0.0353), tensor(0.0134), tensor(0.0237)]"
66,"[tensor(0.0061), tensor(0.0068), tensor(0.0300), tensor(0.0058), tensor(0.0154), tensor(0.0337), tensor(0.0058), tensor(0.0276), tensor(0.0376), tensor(0.0077), tensor(0.0398), tensor(0.0172), tensor(0.0075), tensor(0.0357), tensor(0.0070), tensor(0.0069), tensor(0.0245), tensor(0.0239), tensor(0.0141), tensor(0.0165), tensor(0.0108), tensor(0.0276), tensor(0.0165), tensor(0.0301), tensor(0.0081)]"
67,"[tensor(0.0061), tensor(0.0058), tensor(0.0300), tensor(0.0073), tensor(0.0332), tensor(0.0130), tensor(0.0079), tensor(0.0276), tensor(0.0161), tensor(0.0062), tensor(0.0398), tensor(0.0369), tensor(0.0133), tensor(0.0357), tensor(0.0059), tensor(0.0058), tensor(0.0104), tensor(0.0372), tensor(0.0345), tensor(0.0355), tensor(0.0075), tensor(0.0118), tensor(0.0354), tensor(0.0146), tensor(0.0240)]"
68,"[tensor(0.0061), tensor(0.0068), tensor(0.0301), tensor(0.0058), tensor(0.0158), tensor(0.0339), tensor(0.0058), tensor(0.0276), tensor(0.0383), tensor(0.0077), tensor(0.0399), tensor(0.0173), tensor(0.0076), tensor(0.0357), tensor(0.0070), tensor(0.0069), tensor(0.0245), tensor(0.0239), tensor(0.0147), tensor(0.0170), tensor(0.0110), tensor(0.0282), tensor(0.0166), tensor(0.0321), tensor(0.0082)]"
69,"[tensor(0.0061), tensor(0.0058), tensor(0.0301), tensor(0.0073), tensor(0.0340), tensor(0.0132), tensor(0.0079), tensor(0.0276), tensor(0.0164), tensor(0.0062), tensor(0.0399), tensor(0.0370), tensor(0.0134), tensor(0.0357), tensor(0.0059), tensor(0.0058), tensor(0.0105), tensor(0.0372), tensor(0.0356), tensor(0.0363), tensor(0.0076), tensor(0.0120), tensor(0.0355), tensor(0.0155), tensor(0.0243)]"
70,"[tensor(0.0061), tensor(0.0068), tensor(0.0301), tensor(0.0058), tensor(0.0162), tensor(0.0341), tensor(0.0058), tensor(0.0276), tensor(0.0389), tensor(0.0078), tensor(0.0399), tensor(0.0174), tensor(0.0076), tensor(0.0357), tensor(0.0070), tensor(0.0069), tensor(0.0246), tensor(0.0240), tensor(0.0152), tensor(0.0174), tensor(0.0112), tensor(0.0287), tensor(0.0166), tensor(0.0336), tensor(0.0083)]"
71,"[tensor(0.0061), tensor(0.0058), tensor(0.0301), tensor(0.0073), tensor(0.0346), tensor(0.0132), tensor(0.0079), tensor(0.0276), tensor(0.0167), tensor(0.0062), tensor(0.0399), tensor(0.0372), tensor(0.0135), tensor(0.0358), tensor(0.0059), tensor(0.0058), tensor(0.0105), tensor(0.0373), tensor(0.0364), tensor(0.0369), tensor(0.0077), tensor(0.0122), tensor(0.0355), tensor(0.0162), tensor(0.0245)]"
72,"[tensor(0.0061), tensor(0.0068), tensor(0.0301), tensor(0.0058), tensor(0.0165), tensor(0.0343), tensor(0.0058), tensor(0.0277), tensor(0.0393), tensor(0.0079), tensor(0.0399), tensor(0.0175), tensor(0.0077), tensor(0.0358), tensor(0.0070), tensor(0.0069), tensor(0.0247), tensor(0.0240), tensor(0.0155), tensor(0.0177), tensor(0.0114), tensor(0.0292), tensor(0.0167), tensor(0.0347), tensor(0.0084)]"
73,"[tensor(0.0061), tensor(0.0058), tensor(0.0302), tensor(0.0073), tensor(0.0351), tensor(0.0133), tensor(0.0079), tensor(0.0277), tensor(0.0169), tensor(0.0062), tensor(0.0401), tensor(0.0373), tensor(0.0135), tensor(0.0358), tensor(0.0059), tensor(0.0058), tensor(0.0105), tensor(0.0374), tensor(0.0370), tensor(0.0373), tensor(0.0078), tensor(0.0124), tensor(0.0356), tensor(0.0167), tensor(0.0248)]"
74,"[tensor(0.0061), tensor(0.0068), tensor(0.0304), tensor(0.0058), tensor(0.0168), tensor(0.0345), tensor(0.0058), tensor(0.0280), tensor(0.0397), tensor(0.0079), tensor(0.0402), tensor(0.0176), tensor(0.0077), tensor(0.0358), tensor(0.0070), tensor(0.0069), tensor(0.0247), tensor(0.0241), tensor(0.0158), tensor(0.0179), tensor(0.0115), tensor(0.0296), tensor(0.0167), tensor(0.0355), tensor(0.0085)]"
75,"[tensor(0.0061), tensor(0.0058), tensor(0.0305), tensor(0.0073), tensor(0.0356), tensor(0.0134), tensor(0.0079), tensor(0.0280), tensor(0.0171), tensor(0.0063), tensor(0.0402), tensor(0.0376), tensor(0.0136), tensor(0.0359), tensor(0.0059), tensor(0.0058), tensor(0.0106), tensor(0.0377), tensor(0.0375), tensor(0.0376), tensor(0.0078), tensor(0.0125), tensor(0.0357), tensor(0.0171), tensor(0.0250)]"
76,"[tensor(0.0061), tensor(0.0068), tensor(0.0305), tensor(0.0058), tensor(0.0170), tensor(0.0347), tensor(0.0058), tensor(0.0280), tensor(0.0401), tensor(0.0080), tensor(0.0402), tensor(0.0178), tensor(0.0077), tensor(0.0359), tensor(0.0070), tensor(0.0069), tensor(0.0248), tensor(0.0244), tensor(0.0160), tensor(0.0181), tensor(0.0116), tensor(0.0299), tensor(0.0168), tensor(0.0361), tensor(0.0085)]"
77,"[tensor(0.0061), tensor(0.0058), tensor(0.0305), tensor(0.0073), tensor(0.0360), tensor(0.0135), tensor(0.0079), tensor(0.0280), tensor(0.0173), tensor(0.0063), tensor(0.0402), tensor(0.0378), tensor(0.0136), tensor(0.0359), tensor(0.0059), tensor(0.0058), tensor(0.0106), tensor(0.0378), tensor(0.0378), tensor(0.0379), tensor(0.0079), tensor(0.0127), tensor(0.0358), tensor(0.0173), tensor(0.0252)]"
78,"[tensor(0.0061), tensor(0.0068), tensor(0.0305), tensor(0.0058), tensor(0.0172), tensor(0.0349), tensor(0.0058), tensor(0.0280), tensor(0.0404), tensor(0.0080), tensor(0.0402), tensor(0.0178), tensor(0.0078), tensor(0.0359), tensor(0.0070), tensor(0.0069), tensor(0.0249), tensor(0.0244), tensor(0.0161), tensor(0.0183), tensor(0.0118), tensor(0.0301), tensor(0.0168), tensor(0.0365), tensor(0.0086)]"
79,"[tensor(0.0061), tensor(0.0058), tensor(0.0305), tensor(0.0073), tensor(0.0364), tensor(0.0136), tensor(0.0079), tensor(0.0281), tensor(0.0174), tensor(0.0063), tensor(0.0402), tensor(0.0379), tensor(0.0137), tensor(0.0360), tensor(0.0059), tensor(0.0058), tensor(0.0106), tensor(0.0379), tensor(0.0381), tensor(0.0382), tensor(0.0079), tensor(0.0128), tensor(0.0358), tensor(0.0175), tensor(0.0254)]"
80,"[tensor(0.0061), tensor(0.0068), tensor(0.0306), tensor(0.0058), tensor(0.0174), tensor(0.0350), tensor(0.0058), tensor(0.0281), tensor(0.0407), tensor(0.0080), tensor(0.0403), tensor(0.0179), tensor(0.0078), tensor(0.0360), tensor(0.0070), tensor(0.0069), tensor(0.0249), tensor(0.0245), tensor(0.0162), tensor(0.0184), tensor(0.0119), tensor(0.0304), tensor(0.0168), tensor(0.0368), tensor(0.0086)]"
81,"[tensor(0.0061), tensor(0.0058), tensor(0.0306), tensor(0.0073), tensor(0.0367), tensor(0.0137), tensor(0.0079), tensor(0.0281), tensor(0.0175), tensor(0.0063), tensor(0.0403), tensor(0.0380), tensor(0.0137), tensor(0.0361), tensor(0.0059), tensor(0.0058), tensor(0.0107), tensor(0.0379), tensor(0.0383), tensor(0.0385), tensor(0.0080), tensor(0.0129), tensor(0.0359), tensor(0.0177), tensor(0.0256)]"
82,"[tensor(0.0061), tensor(0.0068), tensor(0.0306), tensor(0.0058), tensor(0.0175), tensor(0.0352), tensor(0.0058), tensor(0.0281), tensor(0.0409), tensor(0.0080), tensor(0.0403), tensor(0.0180), tensor(0.0078), tensor(0.0361), tensor(0.0070), tensor(0.0069), tensor(0.0249), tensor(0.0245), tensor(0.0163), tensor(0.0185), tensor(0.0120), tensor(0.0306), tensor(0.0169), tensor(0.0371), tensor(0.0087)]"
83,"[tensor(0.0061), tensor(0.0058), tensor(0.0307), tensor(0.0073), tensor(0.0370), tensor(0.0137), tensor(0.0079), tensor(0.0281), tensor(0.0176), tensor(0.0063), tensor(0.0403), tensor(0.0381), tensor(0.0137), tensor(0.0361), tensor(0.0059), tensor(0.0058), tensor(0.0107), tensor(0.0380), tensor(0.0385), tensor(0.0387), tensor(0.0080), tensor(0.0129), tensor(0.0359), tensor(0.0179), tensor(0.0257)]"
84,"[tensor(0.0061), tensor(0.0068), tensor(0.0307), tensor(0.0058), tensor(0.0176), tensor(0.0353), tensor(0.0058), tensor(0.0281), tensor(0.0411), tensor(0.0081), tensor(0.0404), tensor(0.0180), tensor(0.0078), tensor(0.0362), tensor(0.0070), tensor(0.0069), tensor(0.0250), tensor(0.0245), tensor(0.0164), tensor(0.0185), tensor(0.0121), tensor(0.0307), tensor(0.0169), tensor(0.0373), tensor(0.0087)]"
85,"[tensor(0.0061), tensor(0.0058), tensor(0.0308), tensor(0.0073), tensor(0.0372), tensor(0.0138), tensor(0.0079), tensor(0.0281), tensor(0.0177), tensor(0.0063), tensor(0.0404), tensor(0.0382), tensor(0.0137), tensor(0.0362), tensor(0.0059), tensor(0.0058), tensor(0.0107), tensor(0.0381), tensor(0.0387), tensor(0.0390), tensor(0.0080), tensor(0.0130), tensor(0.0360), tensor(0.0180), tensor(0.0258)]"
86,"[tensor(0.0061), tensor(0.0068), tensor(0.0309), tensor(0.0058), tensor(0.0178), tensor(0.0354), tensor(0.0058), tensor(0.0282), tensor(0.0413), tensor(0.0081), tensor(0.0404), tensor(0.0181), tensor(0.0078), tensor(0.0362), tensor(0.0070), tensor(0.0069), tensor(0.0250), tensor(0.0246), tensor(0.0165), tensor(0.0187), tensor(0.0122), tensor(0.0309), tensor(0.0169), tensor(0.0375), tensor(0.0087)]"
87,"[tensor(0.0061), tensor(0.0058), tensor(0.0309), tensor(0.0074), tensor(0.0374), tensor(0.0138), tensor(0.0079), tensor(0.0282), tensor(0.0178), tensor(0.0063), tensor(0.0405), tensor(0.0384), tensor(0.0137), tensor(0.0362), tensor(0.0059), tensor(0.0058), tensor(0.0107), tensor(0.0382), tensor(0.0388), tensor(0.0392), tensor(0.0081), tensor(0.0131), tensor(0.0360), tensor(0.0181), tensor(0.0259)]"
88,"[tensor(0.0061), tensor(0.0068), tensor(0.0309), tensor(0.0058), tensor(0.0179), tensor(0.0355), tensor(0.0058), tensor(0.0282), tensor(0.0416), tensor(0.0081), tensor(0.0406), tensor(0.0182), tensor(0.0078), tensor(0.0362), tensor(0.0070), tensor(0.0069), tensor(0.0250), tensor(0.0246), tensor(0.0166), tensor(0.0188), tensor(0.0122), tensor(0.0310), tensor(0.0170), tensor(0.0377), tensor(0.0088)]"
89,"[tensor(0.0061), tensor(0.0058), tensor(0.0309), tensor(0.0074), tensor(0.0377), tensor(0.0139), tensor(0.0079), tensor(0.0283), tensor(0.0179), tensor(0.0063), tensor(0.0406), tensor(0.0385), tensor(0.0137), tensor(0.0362), tensor(0.0059), tensor(0.0058), tensor(0.0107), tensor(0.0382), tensor(0.0389), tensor(0.0394), tensor(0.0081), tensor(0.0131), tensor(0.0361), tensor(0.0182), tensor(0.0260)]"
90,"[tensor(0.0061), tensor(0.0068), tensor(0.0309), tensor(0.0058), tensor(0.0180), tensor(0.0356), tensor(0.0058), tensor(0.0284), tensor(0.0418), tensor(0.0081), tensor(0.0407), tensor(0.0182), tensor(0.0078), tensor(0.0362), tensor(0.0070), tensor(0.0069), tensor(0.0251), tensor(0.0247), tensor(0.0166), tensor(0.0189), tensor(0.0122), tensor(0.0311), tensor(0.0170), tensor(0.0378), tensor(0.0088)]"
91,"[tensor(0.0061), tensor(0.0058), tensor(0.0309), tensor(0.0074), tensor(0.0379), tensor(0.0139), tensor(0.0079), tensor(0.0284), tensor(0.0180), tensor(0.0063), tensor(0.0407), tensor(0.0385), tensor(0.0137), tensor(0.0362), tensor(0.0059), tensor(0.0058), tensor(0.0107), tensor(0.0383), tensor(0.0390), tensor(0.0397), tensor(0.0081), tensor(0.0131), tensor(0.0362), tensor(0.0182), tensor(0.0261)]"
92,"[tensor(0.0061), tensor(0.0068), tensor(0.0310), tensor(0.0058), tensor(0.0181), tensor(0.0356), tensor(0.0058), tensor(0.0284), tensor(0.0420), tensor(0.0081), tensor(0.0407), tensor(0.0182), tensor(0.0078), tensor(0.0362), tensor(0.0070), tensor(0.0069), tensor(0.0251), tensor(0.0248), tensor(0.0166), tensor(0.0191), tensor(0.0123), tensor(0.0311), tensor(0.0170), tensor(0.0379), tensor(0.0088)]"
93,"[tensor(0.0061), tensor(0.0058), tensor(0.0310), tensor(0.0074), tensor(0.0381), tensor(0.0139), tensor(0.0079), tensor(0.0284), tensor(0.0181), tensor(0.0063), tensor(0.0407), tensor(0.0386), tensor(0.0138), tensor(0.0362), tensor(0.0059), tensor(0.0058), tensor(0.0107), tensor(0.0385), tensor(0.0391), tensor(0.0399), tensor(0.0081), tensor(0.0132), tensor(0.0363), tensor(0.0183), tensor(0.0261)]"
94,"[tensor(0.0061), tensor(0.0068), tensor(0.0310), tensor(0.0058), tensor(0.0183), tensor(0.0357), tensor(0.0058), tensor(0.0284), tensor(0.0422), tensor(0.0081), tensor(0.0407), tensor(0.0183), tensor(0.0078), tensor(0.0363), tensor(0.0070), tensor(0.0069), tensor(0.0252), tensor(0.0248), tensor(0.0167), tensor(0.0193), tensor(0.0123), tensor(0.0312), tensor(0.0171), tensor(0.0380), tensor(0.0088)]"
95,"[tensor(0.0061), tensor(0.0058), tensor(0.0310), tensor(0.0074), tensor(0.0384), tensor(0.0140), tensor(0.0079), tensor(0.0284), tensor(0.0182), tensor(0.0063), tensor(0.0407), tensor(0.0387), tensor(0.0138), tensor(0.0363), tensor(0.0059), tensor(0.0058), tensor(0.0107), tensor(0.0385), tensor(0.0391), tensor(0.0402), tensor(0.0081), tensor(0.0132), tensor(0.0363), tensor(0.0183), tensor(0.0262)]"
96,"[tensor(0.0061), tensor(0.0068), tensor(0.0310), tensor(0.0058), tensor(0.0184), tensor(0.0357), tensor(0.0058), tensor(0.0284), tensor(0.0424), tensor(0.0082), tensor(0.0407), tensor(0.0183), tensor(0.0078), tensor(0.0363), tensor(0.0070), tensor(0.0069), tensor(0.0252), tensor(0.0248), tensor(0.0167), tensor(0.0194), tensor(0.0123), tensor(0.0313), tensor(0.0171), tensor(0.0381), tensor(0.0088)]"
97,"[tensor(0.0061), tensor(0.0058), tensor(0.0310), tensor(0.0074), tensor(0.0385), tensor(0.0140), tensor(0.0080), tensor(0.0286), tensor(0.0183), tensor(0.0063), tensor(0.0407), tensor(0.0387), tensor(0.0138), tensor(0.0364), tensor(0.0059), tensor(0.0058), tensor(0.0108), tensor(0.0384), tensor(0.0392), tensor(0.0405), tensor(0.0082), tensor(0.0132), tensor(0.0363), tensor(0.0183), tensor(0.0262)]"
98,"[tensor(0.0061), tensor(0.0068), tensor(0.0310), tensor(0.0058), tensor(0.0186), tensor(0.0358), tensor(0.0058), tensor(0.0286), tensor(0.0426), tensor(0.0082), tensor(0.0408), tensor(0.0183), tensor(0.0078), tensor(0.0364), tensor(0.0071), tensor(0.0069), tensor(0.0252), tensor(0.0248), tensor(0.0167), tensor(0.0196), tensor(0.0124), tensor(0.0313), tensor(0.0171), tensor(0.0381), tensor(0.0089)]"
99,"[tensor(0.0061), tensor(0.0058), tensor(0.0310), tensor(0.0074), tensor(0.0388), tensor(0.0140), tensor(0.0080), tensor(0.0286), tensor(0.0185), tensor(0.0063), tensor(0.0408), tensor(0.0387), tensor(0.0138), tensor(0.0364), tensor(0.0059), tensor(0.0058), tensor(0.0108), tensor(0.0384), tensor(0.0393), tensor(0.0407), tensor(0.0082), tensor(0.0132), tensor(0.0363), tensor(0.0184), tensor(0.0263)]"
